TaskId,SchedulingDecision
10.244.9.3,aks-nodepool1-60509450-vmss00000o,10.244.22.3,aks-nodepool1-60509450-vmss00000m,10.244.30.3,aks-nodepool1-60509450-vmss000001,10.244.5.3,aks-nodepool1-60509450-vmss00000j,10.244.8.3,aks-nodepool1-60509450-vmss00000b,10.244.6.3,aks-nodepool1-60509450-vmss00000t,10.244.24.3,aks-nodepool1-60509450-vmss00000e,10.244.4.3,aks-nodepool1-60509450-vmss00000v,10.244.18.3,aks-nodepool1-60509450-vmss000004,10.244.13.3,aks-nodepool1-60509450-vmss00000i,10.244.3.3,aks-nodepool1-60509450-vmss00000a,10.244.32.3,aks-nodepool1-60509450-vmss000009,10.244.15.3,aks-nodepool1-60509450-vmss00000l,10.244.17.3,aks-nodepool1-60509450-vmss00000d,10.244.7.3,aks-nodepool1-60509450-vmss000005,10.244.23.3,aks-nodepool1-60509450-vmss000002,10.244.10.3,aks-nodepool1-60509450-vmss00000s,10.244.16.3,aks-nodepool1-60509450-vmss00000r,10.244.29.3,aks-nodepool1-60509450-vmss000006,10.244.14.3,aks-nodepool1-60509450-vmss000003,10.244.26.3,aks-nodepool1-60509450-vmss00000w,10.244.11.7,aks-nodepool1-60509450-vmss000000,10.244.25.3,aks-nodepool1-60509450-vmss00000p,10.244.31.3,aks-nodepool1-60509450-vmss00000f,10.244.1.3,aks-nodepool1-60509450-vmss000008,10.244.19.3,aks-nodepool1-60509450-vmss00000c,10.244.28.3,aks-nodepool1-60509450-vmss000007,10.244.21.3,aks-nodepool1-60509450-vmss00000q,10.244.20.3,aks-nodepool1-60509450-vmss00000n,10.244.12.3,aks-nodepool1-60509450-vmss00000g,10.244.27.3,aks-nodepool1-60509450-vmss00000k,10.244.2.3,aks-nodepool1-60509450-vmss00000u
173,10.244.12.3,8
174,10.244.10.3,8
175,10.244.28.3,8
176,10.244.11.7,8
177,10.244.21.3,8
178,10.244.19.3,8
179,10.244.9.3,8
180,10.244.15.3,8
181,10.244.1.3,8
182,10.244.18.3,8
183,10.244.8.3,8
184,10.244.5.3,8
185,10.244.25.3,8
186,10.244.7.3,8
187,10.244.20.3,8
188,10.244.31.3,8
189,10.244.24.3,8
190,10.244.14.3,8
191,10.244.11.7,8
192,10.244.10.3,8
193,10.244.4.3,8
194,10.244.28.3,8
195,10.244.16.3,8
196,10.244.2.3,8
197,10.244.21.3,8
198,10.244.15.3,8
199,10.244.8.3,8
